Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,control_T1,control_T2,control_T3,control_T4,rad21_T1,rad21_T2,rad21_T3,rad21_T4
CG13196,24.05013983,0.281215926,0.403349629,0.697201399,0.485676764,0.730205793,25.08942926,12.74435811,23.85590252,22.99244518,38.81362459,19.4028877,31.88663782,17.61583349
Tango11,428.1474673,0.085119629,0.122027479,0.697544764,0.485461935,0.730205793,396.4129823,427.7325191,392.7388397,452.5881314,415.8602635,426.8635294,457.3739612,455.6095116
CG42566,123.1954853,0.243379835,0.348740267,0.697882805,0.485250489,0.730205793,145.5186897,82.04180534,122.8137204,91.36471636,221.7921405,135.8202139,124.557179,61.65541721
CG3803,53.63441823,-0.176418219,0.252850844,-0.697716551,0.485354475,0.730205793,48.5062299,59.73917865,64.94106798,59.90137033,27.72401757,58.2086631,54.80515875,55.24965957
CG2120,6.891093132,-0.444349885,0.636556058,-0.698053029,0.485144031,0.730205793,8.363143087,11.94783573,5.963975631,5.445579121,5.544803513,7.276082888,4.982287159,5.605037928
CG9919,16.96516568,0.320100357,0.45849317,0.698157307,0.485078823,0.730205793,21.74417203,15.93044764,11.04439932,15.12660867,16.63441054,12.12680481,27.90080809,15.21367438
Sec61gamma,309.6792402,0.130375443,0.18698551,0.697248911,0.485647035,0.730205793,317.7994373,321.7950423,299.7449974,234.7649665,354.8674249,390.483115,296.9443147,261.0346235
Zip102B,814.9050701,0.091412878,0.131076492,0.697401009,0.48555187,0.730205793,685.7777331,834.7554563,866.3226824,761.1709482,853.8997411,880.4060294,889.8364866,747.0714838
CG15914,27.07425131,0.240963954,0.345687497,0.697057185,0.485767007,0.73022593,31.77994373,20.70958193,29.1572142,19.96712344,27.72401757,21.82824866,29.39549424,36.03238668
CG9095,8.55573671,-0.387137535,0.555707773,-0.696656684,0.486017673,0.730487176,11.70840032,10.35479097,9.498183412,7.865836507,5.544803513,9.701443851,8.968116887,4.804318224
cass,1270.724892,0.12163544,0.174671347,0.696367444,0.486198746,0.730643758,1374.900723,1136.637439,943.6334776,1423.716408,1297.484022,1093.837794,1417.460697,1478.128574
RpS6,16917.51388,0.125729377,0.180596481,0.69618952,0.48631015,0.730695611,19078.00201,16440.22196,11193.49871,18007.32002,19955.74784,17309.80119,15752.49731,17603.02197
CG11151,489.849372,0.091068484,0.130906881,0.695673773,0.486633154,0.731065333,530.2232717,476.3203844,447.7399483,451.3780027,487.9427092,492.3482754,468.334993,564.5073913
Bet3,63.32067325,-0.159810264,0.229873573,-0.695209377,0.486924096,0.731386779,68.57777331,68.50092485,71.34681958,59.90137033,66.53764216,43.65649733,60.78390334,67.26045513
Csp,1269.397723,0.098585033,0.141910759,0.694697384,0.487244968,0.731753071,1214.328376,1305.500184,1264.583722,1097.586725,1519.276163,1452.791217,1134.466786,1166.648609
Non1,14856.18694,0.120457578,0.173460021,0.694440003,0.487406314,0.731879709,12996.32436,14636.09877,11643.88931,17685.42579,12597.79358,14542.46433,17182.91195,17564.58743
RpS12,6398.777556,-0.131290006,0.189134545,-0.694161957,0.487580647,0.73191016,8142.356109,6585.647054,4504.568705,7523.975152,6875.556357,5668.06857,5913.476629,5976.57187
RpL21,8319.354066,0.124298886,0.179055313,0.694192672,0.487561388,0.73191016,9933.741358,8199.4014,5764.072003,7942.074615,10052.72877,8607.606056,7773.364426,8281.843898
CG7460,82.33714386,-0.174788823,0.251847244,-0.694027143,0.487665187,0.731921435,66.90514469,82.83832772,103.8173536,89.54952332,83.1720527,92.16371658,84.20065299,56.05037928
CG32755,4.665513975,-0.505684006,0.728824452,-0.693835127,0.487785611,0.731986556,5.017885852,5.575656674,4.417759727,6.655707814,5.544803513,2.425360963,4.484058443,3.202878816
stai,113.220211,0.196230071,0.282953972,0.693505271,0.487992519,0.732181417,137.1555466,67.70440247,96.08627405,114.3571615,155.2544984,145.5216578,87.19002529,102.4921221
Zip99C,319.7575375,0.096769675,0.139685554,0.69276795,0.488455189,0.732181922,287.6921222,286.7480575,312.1147247,351.5423854,310.5089968,332.2744519,320.8592931,356.3202683
CG5955,2.775049851,-0.773021018,1.115452129,-0.693011379,0.488302411,0.732181922,6.690514469,2.389567146,5.522199658,1.210128693,0,0,3.985829727,2.402159112
CG30467,32.93126569,-0.214039612,0.308750823,-0.693243857,0.488156529,0.732181922,31.77994373,43.80873101,34.45852587,29.04308864,33.26882108,33.95505348,25.90789323,31.22806846
CG30161,2.934206933,-0.710847696,1.02603593,-0.69280975,0.488428953,0.732181922,5.017885852,1.593044764,5.522199658,3.63038608,0,2.425360963,4.484058443,0.800719704
CG12560,88.3732725,0.198737707,0.286682926,0.693231753,0.488164124,0.732181922,61.88725884,56.55308912,95.86538607,105.2811963,121.9856773,104.2905214,72.24316381,88.87988714
CG10188,188.8449176,0.155219585,0.224017274,0.69289114,0.48837787,0.732181922,153.8818328,210.2819088,149.7620547,203.9066848,177.4337124,194.028877,160.4296465,261.0346235
Nacalpha,5636.715003,-0.100969878,0.145792174,-0.692560342,0.488585505,0.732261746,6713.93127,6004.982238,4493.966082,6133.537283,5367.369801,5052.026885,5719.665659,5608.240807
Myb,819.9791652,-0.092553557,0.133676013,-0.692372212,0.488703612,0.732323249,931.6541398,769.440621,934.1352942,752.7000473,798.4517059,768.8394252,859.9427637,744.6693247
CG33914,6.405712117,-0.464316503,0.670778657,-0.692205242,0.488808447,0.732364848,8.363143087,7.168701438,4.859535699,11.49622259,0,7.276082888,6.476973307,5.605037928
CG14818,123.3999178,0.125598273,0.181626747,0.691518599,0.489239697,0.732829746,142.1734325,117.0887901,107.3515614,114.9622259,105.3512668,135.8202139,131.532381,132.9194709
MRP,1648.504933,0.13976978,0.202135548,0.69146561,0.489272985,0.732829746,1413.371182,1494.275989,2027.972602,1321.460533,2051.5773,2059.131457,1410.983723,1409.266679
CG1233,498.5407991,-0.118489614,0.171579493,-0.690581444,0.489828612,0.733084182,443.2465836,536.8560854,521.5165357,591.7529311,354.8674249,453.5425,523.6383804,562.9059519
CG13924,22.23723753,-0.284356633,0.411751859,-0.69060194,0.489815728,0.733084182,23.41680064,19.11653717,27.61099829,24.80763822,27.72401757,19.4028877,25.40966451,10.40935615
Sod1,915.1569441,0.100430524,0.145410193,0.69067045,0.489772663,0.733084182,1062.119172,845.1102472,734.4525545,898.5205549,981.4302219,861.0031417,970.5495386,968.0701221
CG1371,557.2774069,-0.119522,0.17306466,-0.690620489,0.489804068,0.733084182,490.0801849,749.5275614,558.4048294,528.826239,460.2186916,591.7880749,560.5073054,518.8663682
RpL36A,6224.634709,0.135397416,0.19604667,0.690638692,0.489792626,0.733084182,7433.161575,5869.573433,3964.718467,6460.877094,7540.932778,6046.42488,6001.164883,6480.224564
ppk29,64.35881208,-0.277004101,0.401246061,-0.690359678,0.489968027,0.733177353,75.26828778,98.76877536,66.2663959,33.88360342,88.71685621,75.18618984,42.34944085,34.43094727
CG4415,10.41703252,0.456315202,0.661203,0.690128753,0.490113223,0.733279144,1.672628617,7.965223819,10.38173536,10.89115824,22.17921405,14.55216578,4.484058443,11.21007586
ClC-a,9.640584719,0.737007001,1.068543611,0.689730389,0.490363751,0.733459174,5.017885852,2.389567146,1.767103891,21.17725214,0,4.850721925,3.487601011,38.43454579
CG32829,5.081654747,-0.558859884,0.810303625,-0.689691946,0.490387932,0.733459174,1.672628617,5.575656674,7.289303549,9.681029548,5.544803513,0,4.484058443,6.405757632
CG7685,22.0684965,-0.304937653,0.442216522,-0.689566397,0.490466905,0.73346184,15.05365756,37.43655195,22.97235058,27.2278956,5.544803513,16.97752674,24.9114358,26.42375023
CG10674,21.79231129,0.252263804,0.365972648,0.689296878,0.490636462,0.733599947,20.07154341,25.48871622,18.33370287,15.73167301,22.17921405,26.67897059,19.43091992,26.42375023
hrm,468.0911206,0.113377024,0.164534817,0.689076187,0.490775325,0.733692123,384.704582,477.9134292,495.6726413,447.7476166,377.0466389,577.2359091,533.6029548,450.8051933
Nna1,113.4512499,-0.158082183,0.229552357,-0.688654147,0.491040938,0.733973728,102.0303457,135.4088049,132.3119038,109.5166468,88.71685621,133.3948529,124.557179,81.67340981
Arts,283.4645051,-0.117045978,0.170001601,-0.688499269,0.49113843,0.73400399,314.4541801,259.6662965,349.2239064,267.4384413,221.7921405,274.0657888,302.4248306,278.650457
TBC1D5,100.7991186,-0.124591476,0.181048088,-0.688167863,0.491347079,0.734171867,100.357717,106.7339992,109.1186652,101.6508103,105.3512668,92.16371658,102.1368868,88.87988714
CG6424,5.617810036,-0.500154657,0.7268893,-0.688075416,0.491405291,0.734171867,6.690514469,4.779134292,9.498183412,7.865836507,0,2.425360963,6.476973307,7.206477336
SCCRO4,204.4405846,-0.118836863,0.172790852,-0.687749735,0.491610394,0.734362831,224.1322347,229.398446,216.6911146,191.8053979,182.9785159,157.6484626,228.6869806,204.1835245
D19B,185.753983,-0.148020404,0.215395016,-0.687204409,0.491953926,0.73439504,153.8818328,228.6019236,160.5855661,240.2105457,171.8889089,152.7977406,173.8818219,204.1835245
simj,503.5949118,-0.115589356,0.168182393,-0.687285717,0.491902698,0.73439504,637.2715032,430.1220863,543.3844464,493.1274426,471.3082986,417.1620856,482.285397,554.0980352
CG42326,4.223379382,0.543939081,0.791824124,0.686944316,0.492117819,0.73439504,5.017885852,1.593044764,3.755095768,4.235450427,0,9.701443851,5.480515875,4.00359852
CG18467,5.518337614,-0.580872947,0.845492399,-0.687023263,0.492068069,0.73439504,5.017885852,7.168701438,7.510191535,9.681029548,0,0,9.964574318,4.804318224
GstE1,606.9753765,-0.238830655,0.347715357,-0.686856794,0.492172976,0.73439504,751.0102492,492.250832,1047.229943,332.7853907,593.2939759,788.2423129,510.6844338,340.3058742
Grip84,160.2228641,-0.136837066,0.199063748,-0.687403242,0.491828655,0.73439504,168.9354903,155.3218645,200.3454036,159.1319232,105.3512668,145.5216578,165.4119337,181.7633728
CG9154,35.14327833,-0.218176431,0.317589608,-0.686975977,0.492097867,0.73439504,46.83360128,32.65741766,36.88829372,41.74943992,22.17921405,24.25360963,41.35298342,35.23166697
CG5676,309.0796583,0.112088421,0.163286872,0.686450907,0.492428812,0.734661419,317.7994373,293.9167589,293.3392458,303.1372377,232.8817476,320.1476471,387.1237123,324.2914801
eIF4G1,2375.086377,-0.099906532,0.145576618,-0.686281445,0.492535647,0.734705451,2321.608521,2447.71328,2677.383282,2406.945971,1796.516338,2190.100949,2473.207346,2687.215327
NKCC,24.73371387,-0.316583141,0.461652926,-0.685760065,0.492864423,0.73473133,50.17885852,19.11653717,19.87991877,18.75699475,33.26882108,21.82824866,20.42737735,14.41295467
GstZ2,72.55623017,0.228861867,0.333792637,0.685640848,0.492939616,0.73473133,63.55988746,43.01220863,80.18233904,71.39759291,116.4408738,80.03691177,43.34589829,82.47412951
TotA,3.735557582,-0.603493121,0.880065052,-0.685736946,0.492879004,0.73473133,5.017885852,5.575656674,4.859535699,4.840514774,0,0,3.985829727,5.605037928
Pka-R1,677.2853124,0.090935242,0.132602021,0.685775682,0.492854573,0.73473133,628.9083601,709.7014423,706.6206683,589.3326737,632.1076005,679.1010695,788.6960573,683.8146272
SmydA-8,42.85038908,-0.270571873,0.394456163,-0.685936483,0.492753163,0.73473133,71.92303054,27.87828337,44.17759727,42.35450427,55.44803513,26.67897059,50.32110031,24.02159112
wls,474.9535037,-0.105261591,0.153562858,-0.685462564,0.493052076,0.734783693,436.5560691,523.3152049,565.915021,445.9324235,399.225853,519.027246,485.2747693,424.3814431
CG6808,20.21032977,-0.253043254,0.370106058,-0.683704708,0.49416165,0.735572724,30.10731511,20.70958193,20.54258273,18.75699475,16.63441054,16.97752674,17.93623377,20.0179926
CG6154,3.567961336,-0.654430185,0.957193687,-0.68369672,0.494166695,0.735572724,8.363143087,3.186089528,2.208879863,3.025321734,5.544803513,2.425360963,2.989372296,0.800719704
CG8207,428.7697813,0.112940187,0.165160514,0.683820754,0.49408836,0.735572724,413.1392685,441.2733996,396.0521595,385.4259889,493.4875127,526.3033289,430.9678393,343.508753
CG14478,1227.70999,0.078573508,0.114926427,0.683685292,0.494173913,0.735572724,1222.691519,1229.034035,1159.882816,1160.513417,1230.94638,1447.940495,1135.961472,1234.709784
CG33080,28.67037346,0.348870794,0.51026484,0.683705337,0.494161252,0.735572724,25.08942926,28.67480575,17.89192689,30.25321734,33.26882108,16.97752674,13.95040405,63.25685661
CG9125,120.1031474,-0.139147814,0.203538806,-0.683642678,0.494200828,0.735572724,163.9176045,108.3270439,120.1630646,112.5419685,127.5304808,101.8651604,117.581977,108.8978797
CCDC53,13.59099149,-0.368727832,0.538702175,-0.684474369,0.493675669,0.735572724,8.363143087,15.93044764,15.46215904,18.1519304,22.17921405,4.850721925,6.975202023,16.81511378
Tor,597.9705814,0.090993983,0.133027838,0.684022111,0.493961204,0.735572724,485.062299,622.0839803,630.414313,580.8617729,560.0251549,642.7206551,614.8142354,647.7822405
CG45002,10.44706386,0.423022615,0.619057951,0.683332819,0.49439656,0.735748805,18.39891479,4.779134292,7.289303549,4.840514774,16.63441054,14.55216578,7.473430739,9.608636448
CG18268,2.174916015,-0.776550969,1.136761048,-0.683125949,0.49452726,0.735828065,3.345257235,0.796522382,1.987991877,5.445579121,0,2.425360963,0.996457432,2.402159112
bug,76.53657671,0.148957532,0.218202816,0.682656322,0.494824036,0.736039134,90.32194534,67.70440247,62.9530761,73.21278595,83.1720527,70.33546792,79.71659455,84.87628862
Send2,2.176726871,0.823808269,1.206694405,0.682698341,0.494797478,0.736039134,3.345257235,0,1.987991877,1.210128693,0,7.276082888,1.992914864,1.601439408
Pka-C1,839.9777021,0.086680956,0.127003334,0.682509291,0.49491697,0.736062146,725.9208199,826.7902325,939.6574938,764.1962699,837.2653305,885.2567514,904.7833481,835.951371
RpII140,710.512049,-0.099076215,0.145296918,-0.681887934,0.495309816,0.736264129,675.7419614,847.4998144,711.480204,717.6063152,637.652404,589.3627139,785.706685,719.0462942
CG5886,121.3812174,0.12706347,0.186363558,0.681804274,0.495362721,0.736264129,107.0482315,129.8331483,104.0382416,117.9875476,138.6200878,133.3948529,109.6103175,130.5173117
CG6330,875.8726846,0.152372907,0.22340173,0.682057866,0.495202361,0.736264129,543.6043006,877.7676649,1115.705219,767.826656,1059.057471,1021.076965,856.4551627,765.488037
Akh,3.205946132,0.710222353,1.041540482,0.681896063,0.495304675,0.736264129,0,3.98261191,1.767103891,2.420257387,11.08960703,0,3.985829727,2.402159112
rt,4.789954578,0.527239252,0.773592949,0.681546093,0.495526012,0.736276491,5.017885852,0.796522382,5.080423686,4.840514774,5.544803513,4.850721925,4.982287159,7.206477336
mamo,2930.832979,-0.162983219,0.239099588,-0.68165412,0.495457685,0.736276491,2492.21664,2266.106177,4637.543273,2995.068516,2212.376602,2699.426751,3411.870247,2732.05563
CG6785,19.62011162,-0.256824799,0.376901908,-0.681410185,0.49561198,0.736289093,18.39891479,27.87828337,18.11281488,21.17725214,16.63441054,19.4028877,16.93977634,18.41655319
CG17272,216.3013085,-0.121669573,0.178882637,-0.680164241,0.496400471,0.737081627,210.7512058,216.6540879,229.7235058,223.2687439,282.7849792,206.1556818,168.8995347,192.172729
Dhc62B,189.3219067,-0.11681799,0.171700729,-0.68035815,0.496277713,0.737081627,197.3701768,215.0610431,182.0117007,198.4611057,188.5233195,147.9470187,212.245433,172.9554561
Mul1,27.51661418,-0.300199493,0.441482287,-0.679980833,0.496516597,0.737081627,21.74417203,44.60525339,20.76347071,39.93424688,11.08960703,16.97752674,31.3884091,33.63022757
CG10731,51.7001465,0.173312385,0.254803768,0.680179834,0.4963906,0.737081627,56.86937299,39.8261191,48.15358102,46.5899547,66.53764216,55.78330214,55.80161618,44.03958372
Fcp1,124.1828842,0.154698451,0.227528793,0.679907143,0.496563259,0.737081627,103.7029743,109.9200887,106.4680094,155.5015371,116.4408738,104.2905214,140.9987266,156.1403423
CG14441,957.3651531,-0.116828407,0.171848952,-0.679831941,0.496610879,0.737081627,792.8259646,1002.025156,1098.255068,1105.452561,743.0036708,834.3241711,1086.138601,996.8960315
ry,67.4468695,-0.324048443,0.476770549,-0.679673782,0.49671104,0.73711515,100.357717,49.38438768,101.8293617,58.08617729,16.63441054,26.67897059,104.1298016,82.47412951
EcR,367.7005491,0.124543479,0.183407349,0.679053916,0.4971037,0.737574493,264.2753215,358.4350719,369.3247131,413.8640132,332.6882108,460.8185829,397.0882866,345.1101924
Sec61beta,862.9313749,-0.085747817,0.126296587,-0.678940096,0.497175819,0.737574493,938.3446543,964.5886045,756.0995772,890.049654,909.3477762,810.0705615,812.6110357,822.339136
CG2906,36.9950075,-0.241171726,0.35555052,-0.678305085,0.497578275,0.738019375,43.48834405,48.5878653,34.67941385,39.93424688,27.72401757,14.55216578,41.35298342,45.64102313
xit,150.2488602,0.134507261,0.198323396,0.678221852,0.497631039,0.738019375,167.2628617,137.7983721,147.7740629,111.9369041,199.6129265,152.7977406,145.482785,139.3252285
Uxs,100.0527451,0.132264545,0.195122446,0.677854072,0.497864223,0.738226849,93.66720257,83.6348501,104.0382416,98.02042417,110.8960703,104.2905214,114.5926047,91.28204625
grp,648.9682721,0.098905099,0.145930213,0.677756151,0.497926318,0.738226849,510.1517283,687.3988156,648.3062399,646.8137867,709.7348497,747.0111765,648.1955594,594.1340204
Lhr,10.36410923,0.354573268,0.523440056,0.6773904,0.498158288,0.738455546,6.690514469,6.372179056,9.498183412,10.89115824,16.63441054,14.55216578,9.466345603,8.807916744
Vps36,139.08798,-0.127237079,0.187909027,-0.677120634,0.498329418,0.738506928,152.2092042,152.9322973,122.3719444,145.2154432,166.3441054,126.1187701,114.5926047,132.9194709
CG12868,87.41655324,-0.210325428,0.310631087,-0.677090727,0.498348392,0.738506928,75.26828778,137.7983721,92.77295426,64.13682075,88.71685621,101.8651604,56.2998449,82.47412951
CG7322,57.7139543,-0.195121343,0.288255426,-0.676904319,0.498466663,0.73856701,86.9766881,57.3496115,64.94106798,42.95956862,38.81362459,60.63402407,58.79098848,51.24606105
ebo,720.936901,0.098966221,0.1463277,0.676332784,0.498829382,0.738885092,692.4682476,652.3518308,781.2808076,655.2846875,709.7348497,875.5553075,772.2545097,628.5649676
haf,17.64920101,-0.359849487,0.532069072,-0.676321001,0.498836862,0.738885092,8.363143087,23.89567146,17.67103891,32.67347472,0,21.82824866,15.94331891,20.8187123
mrn,78.8525353,-0.169001546,0.250007724,-0.675985299,0.499049979,0.738968923,80.28617363,87.61746201,105.8053455,64.7418851,60.99283865,65.48474599,80.21482326,85.67700833
