Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,patr1_T1,patr1_T2,patr1_T3,esgTS_T1,esgTS_T2,esgTS_T3
Leash,140.33361929400007,-0.20852090633753798,0.17675882482039673,-1.17969163095203,0.23812288368678727,0.3866650013532528,130.07287595044372,136.34165886955202,124.30984088847977,162.41853243306957,161.17085451036783,127.68795311208751
CG8993,139.48309446261172,0.21053517031504237,0.17864344255256928,1.1785216815506023,0.23858869385949058,0.3873527794056685,128.77214719093928,146.76267738187445,172.90368778124912,118.929417191428,131.86706278121005,137.66357444896934
Cyp6d4,124.32782464177231,0.21703278005085605,0.1844089665424445,1.176910126010075,0.23923137999507324,0.3883274241846373,133.97506222895703,122.44696751978874,144.65145121568554,105.61642272970099,108.59640464334946,130.68063951315207
Gug,2145.6712772345977,-0.10983840910109668,0.09334675245456565,-1.176670920121811,0.23932687895140323,0.3883449249958345,1957.5967830541776,1947.8620435949372,2287.3010723480274,2178.893426902655,2297.762022056902,2204.612315450886
CG8188,353.15253007140507,-0.15085969430083082,0.12820703896454133,-1.1766880782774698,0.23932002794929574,0.3883449249958345,295.2654284075072,369.07773897808664,337.89674932414044,381.63917456950776,374.9161588877541,360.1199302614343
mh,80.61024706190068,-0.2540424373028137,0.21595335704339336,-1.1763764211906498,0.2394444896550454,0.38846701135329254,65.03643797522186,78.15763884241835,76.84608345833294,85.2031645550529,89.6351276421297,88.78302989824834
loj,153.09552368047775,-0.19185808078730765,0.16324108806347182,-1.1753050844203445,0.23987268109852486,0.3890928415271189,141.77943478598363,146.76267738187445,140.13109336519537,165.081131325415,167.20398810166503,157.61481712273303
wcd,152.28840917647116,-0.20353428607428212,0.17335783914109126,-1.1740702761565402,0.2403668780294802,0.3898254975719573,141.77943478598363,122.44696751978874,161.6027931550237,163.3060653971847,174.96087414761857,149.63432005322755
CG13001,72.03291966467312,-0.26542009331096716,0.2263849592587566,-1.172428124995679,0.24102521320775078,0.3908240457532117,62.434980456212976,71.21029316753672,62.154920444239885,75.44030194978642,80.15448914151983,80.80253282874288
PpD3,417.9050795230998,0.13991260379294534,0.11938467754275472,1.1719477463331844,0.24121803589462998,0.390998400474181,461.75870962407515,437.6827775175428,415.87292224509594,424.2407568470342,400.77244570759916,367.1028651972516
CG33509,3.091617154198087,1.2779402016225243,1.090351546745082,1.172044195688475,0.24117931267446355,0.390998400474181,1.300728759504437,6.078927465521427,5.650447313112717,2.662598892345403,0.8618762273281703,1.9951242673763674
p130CAS,1104.7913701296425,0.10631993606329829,0.0907720313217416,1.1712851912110143,0.24148416188293606,0.39129140971063237,1134.235478287869,1134.1541814244263,1168.5125043517098,1070.364754722852,1091.9971800247918,1029.4841219662055
CG11267,318.6642260822026,-0.14823497985302986,0.12654688343437048,-1.1713838842179565,0.24144450714479188,0.39129140971063237,318.6785460785871,292.6569365543887,296.0834392071063,327.4996637584846,324.9273377027202,352.13943319192884
CG6195,116.37998306035192,-0.2244131873484445,0.19165639107308763,-1.1709141870612871,0.24163327193776818,0.3913434760687519,101.45684324134609,123.31538572914894,96.05760432291618,116.2668182990826,121.52454805327201,139.65869871634573
CG13827,17.215649091320877,-0.5291694256097635,0.45186687317565977,-1.1710737321610496,0.24156914132293467,0.3913434760687519,14.308016354548807,11.28943672168265,16.95134193933815,23.963390031108627,19.823153228547916,16.958556272699123
CG5895,3.8555188432294116,-1.1816600602542424,1.009201091535157,-1.1708866252381351,0.24164435187883992,0.3913434760687519,0,3.4736728374408155,3.39026838786763,2.662598892345403,8.618762273281703,4.987810668440918
mute,536.0769667023592,0.12647900533250045,0.10807334205120188,1.1703071537528518,0.24187738406208284,0.3916048230131876,546.3060789918635,580.1033638526162,551.4836577598012,489.91819619155416,530.9157560341529,517.7347473841673
CG4377,4.228249970952536,1.053442129535436,0.9001679097633717,1.1702729214290206,0.2418911554017977,0.3916048230131876,6.5036437975221855,6.078927465521427,4.520357850490173,3.550131856460537,1.7237524546563405,2.992686401064551
Mat89Ba,492.78239344197607,0.13487801782726136,0.11534704982636419,1.1693235156885051,0.2422733121949555,0.3921542595698008,486.47255605465944,490.6562882885152,570.6951786243844,473.05506987336656,480.926934849119,454.8883329618117
Vha14-1,148.80638695306345,-0.20552318331514233,0.1759012853003473,-1.1684006911275056,0.24264517630562535,0.3926868449020253,139.17797726697475,141.55216812571322,133.3505565894601,159.7559335407242,134.45269146319455,184.548994732314
Buffy,2.6851808758704188,-1.4580331175354664,1.2483171161590265,-1.1679989793152237,0.24280717660269024,0.39281033970239354,2.601457519008874,1.7368364187204077,0,0.8875329641151343,6.895009818625362,3.9902485347527348
Pde9,13.88596156149522,0.5821482816826372,0.4984082258805548,1.1680149954470274,0.2428007162433731,0.39281033970239354,11.706558835539933,19.973618815284688,18.081431401960693,10.650395569381612,12.928143409922555,9.975621336881836
CG1979,1.7887237208050482,-1.8177781338352659,1.556510920752329,-1.167854404103156,0.24286549876361727,0.3928353727355052,2.601457519008874,0,0,3.550131856460537,2.585628681984511,1.9951242673763674
CG4282,127.46279377312565,0.21480041423944865,0.18408013777937174,1.1668853404319837,0.24325667679127588,0.39339869691699014,118.36631711490377,145.02584096315405,146.91163014093064,132.24241165315502,115.49141446197481,106.73914830463565
Galphai,599.7531673208257,0.13206174405173554,0.11330195475396908,1.1655733949030502,0.2437869697760327,0.39417272644524426,704.9949876514049,582.7086184806968,595.5571468020803,561.80836628488,555.9101666266698,597.539718079222
eIF3j,372.8103785371787,-0.1398522259101507,0.11999450654540547,-1.1654885705724465,0.24382128399552574,0.39417272644524426,375.9106114967823,349.97253837216215,339.026838786763,379.8641086412775,399.0486932529428,393.03948067314434
Bap60,332.0205827017027,-0.14914000775112757,0.1279810246183598,-1.1653290649599344,0.2438858184269074,0.3942075429016021,304.37052972403825,306.551627904152,333.3763914736503,325.7245978302543,343.0267384766118,379.0736108015098
CG42399,44.07024323151519,0.33648285715044157,0.28877409811597016,1.1652113515226419,0.24393345184100548,0.39421503375257155,42.92404906364642,46.89458330545101,57.634562593749706,32.83871967225997,42.23193513908034,41.897609614903715
PMCA,1835.7869552818363,-0.10542319319139691,0.09054250773157854,-1.1643502685383258,0.24428209271280693,0.39470888720321007,1818.418805787203,1631.757815387823,1857.8670765514612,1863.819224641782,1867.6857846201451,1975.1730247026037
Gas41,38.11825150329948,0.352882179626751,0.30318431566388765,1.1639196402823118,0.24445657945397917,0.39492121945974995,45.5255065826553,44.2893286773704,38.42304172916647,36.38885152872051,30.16566795648596,33.91711254539825
larp,3587.756323898682,-0.11590897240473579,0.09960607837813415,-1.1636736863056794,0.24455627706779817,0.3949430946199707,3377.992588433023,3063.7794426227993,3890.8980198094164,3531.4936642141192,3756.918474923494,3905.455753389239
CG15436,50.078414924535224,-0.3128803626113306,0.2688534340845973,-1.1637581036546472,0.2445220552207632,0.3949430946199707,46.826235342159734,48.631419724171415,38.42304172916647,53.25197784690806,59.46945968564375,53.86835521916192
CG3065,175.5910081078006,-0.20217968442529943,0.17379489234354667,-1.1633235114047167,0.24469826994575306,0.3951028071262177,139.17797726697475,177.1573147094816,172.90368778124912,176.61905985891173,224.0878191053243,163.60018992486212
Elo68beta,7.770990657447699,0.8141893353772462,0.7000324225598046,1.1630737507842919,0.2447995810539249,0.3951272111095746,10.405830076035496,14.763109559123466,4.520357850490173,5.325197784690806,8.618762273281703,2.992686401064551
CG9263,5.818366268353512,0.9347920300104222,0.8036874182167733,1.1631288593325808,0.24477722468664487,0.3951272111095746,14.308016354548807,4.342091046801019,4.520357850490173,4.437664820575671,4.309381136640852,2.992686401064551
CG2247,373.8589362215713,-0.16021616417173315,0.13777840697502589,-1.1628539456169964,0.24488876559718425,0.39513203150210935,312.1749022810649,402.0776309337744,343.5471966372532,394.06463606711964,442.14250461935137,349.1467467908643
RpLP1,648.9178212849752,-0.1456181408356107,0.12522045265635887,-1.16289422172294,0.2448724221183679,0.39513203150210935,712.7993602084315,580.9717820619763,556.0040156102913,652.3367286246237,622.2746361309389,769.1204050735896
f-cup,197.88742563981742,-0.19460456353337632,0.1674223644223114,-1.1623570375729475,0.2450904668937995,0.3953878938029833,144.3808923049925,198.86776994348668,209.06655058517052,190.81958728475388,232.706581378606,211.48317234189494
Orc6,37.97912786739039,0.381779350785073,0.32858432144127636,1.1618915629037507,0.2452795146922273,0.39562325663236103,36.420405266124234,33.86831016504795,58.76465205637225,24.850922995223762,37.06067777511132,36.90979894646279
Acn,838.8711111934872,-0.12467890121237127,0.1074137288852038,-1.1607352477784219,0.24574958292764956,0.39625025814303366,770.0314256266267,745.1028236310549,893.9007649344318,846.7064477658381,932.5500779690802,844.9351272338915
Pax,359.9361279765584,-0.14264423827258482,0.12289260654768225,-1.160722701550308,0.24575468671480033,0.39625025814303366,352.49749382570246,339.5515198598397,334.5064809362728,394.95216903123475,349.05987206790894,389.04923213839163
Ant2,88.54052232937369,0.2457596656258533,0.21185226857716213,1.1600520838243524,0.24602760119041206,0.3965508171085967,83.24664060828397,98.13125765770303,106.22840948651907,84.31563159093776,71.53572686823813,87.78546776456017
Ca-beta,4.776980293309402,-1.0205576773869185,0.8796769895055238,-1.1601504751881544,0.2459875465636253,0.3965508171085967,3.902186278513311,4.342091046801019,1.1300894626225433,3.550131856460537,7.756886045953532,7.9804970695054696
Coq3,37.14032798995897,0.37709874349654376,0.32510049796357526,1.1599451426826004,0.24607114157384297,0.3965512789504293,48.12696410166417,46.02616509609081,31.642504953431214,23.075857066993493,37.06067777511132,36.90979894646279
CG6813,46.695039985729885,0.32179854137686625,0.2774909635262023,1.1596721467525561,0.24618231456744818,0.396660713524493,53.32987913968192,49.49983793353162,53.114204743259535,39.05145042106591,48.265068730377536,36.90979894646279
VhaM9.7-b,250.39650645395744,-0.20291151979327784,0.17500891264127996,-1.1594353494966885,0.24627877477007903,0.39674640785311627,291.3632421289939,241.42026220213668,166.12315100551388,271.5850870192311,239.60159119723133,292.2857051706378
Strn-Mlck,92.58535843027606,0.2708571525459058,0.23379245784122674,1.158536742574692,0.24664506647764015,0.39726668472716176,80.6451830892751,102.47334870450406,119.78948303798958,62.1273074880594,82.74011782350435,107.73671043832384
CG3430,133.14504534401257,-0.20550511932510765,0.17741575553455516,-1.1583250805765193,0.2467314000216805,0.3973359345509866,118.36631711490377,134.6048224508316,117.5293041127445,156.20580168426363,140.48582505449176,131.67820164684025
BBS9,4.1937217461469265,-1.0674472922188156,0.9218745173892217,-1.1579095333298297,0.24690095667684903,0.39747028338223456,1.300728759504437,4.342091046801019,2.2601789252450866,7.100263712921074,5.171257363969022,4.987810668440918
CG13494,11.080980775053316,0.6456941282411971,0.5576384842576854,1.1579081187352578,0.24690153401634227,0.39747028338223456,16.909473873557683,11.28943672168265,12.430984088847977,7.987796677036209,6.895009818625362,10.97318347057002
Ace,4.898064099356421,0.9657859231947356,0.8348410469295557,1.1568500695393202,0.24733362128980824,0.39802609092240865,7.804372557026622,6.078927465521427,5.650447313112717,3.550131856460537,4.309381136640852,1.9951242673763674
CG31815,91.61968295780142,-0.8446304095776104,0.7300763603825001,-1.1569069420835558,0.24731038216187576,0.39802609092240865,76.74299681076178,52.10509256161223,67.8053677573526,38.16391745695078,84.46387027816068,230.43685288197042
Sdhaf3,28.632556312483977,0.41661142905522913,0.3602253130755538,1.156530132483635,0.24746438172752985,0.3981666289361168,24.713846430584304,43.42091046801019,29.382326028186124,23.075857066993493,23.270658137860597,27.931739743269144
Hsp67Ba,4.94059924317251,-1.0027624538479865,0.8675266918440806,-1.1558865718776197,0.2477275558776464,0.39852013200320446,3.902186278513311,2.6052546280806115,3.39026838786763,5.325197784690806,3.447504909312681,10.97318347057002
Asap,492.5826020317343,-0.13199008184303151,0.11421049773517623,-1.1556738168594747,0.24781460182183357,0.3985263693480013,473.46526845961506,486.31419724171417,449.77560612377226,472.16753690925145,536.0870133981219,537.685990057931
Rchy1,72.75067113981879,0.2717656675276092,0.23515963595600387,1.1556646038457636,0.24781837168989476,0.3985263693480013,78.04372557026622,90.3154937734612,70.06554668259768,56.80210970336859,78.4307366868635,62.84641442235557
2mit,41.85333358423519,-0.35209653032059063,0.3047870048357597,-1.1552215965058108,0.24799969299246627,0.39874801567080514,41.623320304141984,38.21040121184897,30.51241549080867,57.68964266748373,36.198801547783155,46.88542028334463
CG18731,57.33611302528371,0.29678990756041507,0.2569733525596933,1.154944295212371,0.2481132386425608,0.398860629822023,66.3371667347263,64.26294749265509,58.76465205637225,45.26418116987185,46.541316275721194,62.84641442235557
Rcp,63.700035127979916,0.2762993483546815,0.23931786870362037,1.1545287021457653,0.24828347827299427,0.39906432833218997,67.63789549423073,65.99978391137549,75.7159939957104,53.25197784690806,57.745707230987406,61.84885228866739
Gmd,190.54445848340006,0.17708327196657253,0.1535295655833792,1.1534147920870765,0.24874017289661832,0.39972829186962255,192.50785640665669,212.76246129324994,201.1559243468127,189.93205432063874,185.3033888755566,161.60506565748577
Dhx15,471.9631414868985,-0.1288772252258881,0.11180706034058027,-1.1526751963007493,0.24904372585206708,0.4001459654068964,464.360167143084,428.1301772145805,461.07650074999765,481.0428665504028,490.4075733497289,506.7615639135973
B4,1509.236849458739,0.13925138379578572,0.1208275343676323,1.1524805544082084,0.24912365592708732,0.4002042539932603,1821.0202633062117,1610.915778363178,1314.294045030018,1366.8007647373067,1333.3225236766793,1609.0677216390402
CG32639,80.42526142507978,-0.26632912306018297,0.23114313907061146,-1.1522259502533736,0.24922823669214103,0.40030211527567433,58.532794177699664,91.1839119828214,67.8053677573526,86.97823048328317,79.29261291419166,98.75865123513019
CG11811,209.15854491305143,-0.17039698226298955,0.1480699983560355,-1.150786683020477,0.24982000469669186,0.40118230917135594,217.221702837241,186.70991501244384,187.59485079534218,230.75857066993493,217.19280928669892,215.47342087664768
CG32368,74.55717797697599,0.7003689007947909,0.608804272318358,1.150400765303026,0.24997884508800702,0.4013670843724778,76.74299681076178,81.63131167985917,118.65939357536705,24.850922995223762,102.56327105205226,42.8951717485919
CG9302,253.11483482807165,0.1620805361188275,0.14092509522701513,1.1501183366790226,0.2500951349624219,0.40148348753904467,295.2654284075072,265.7359720642224,241.83914500122427,247.62169698812247,244.77284856120036,223.45391794615315
CG8036,1022.7757724346114,-0.12533208101537463,0.1090016359785133,-1.1498183480482846,0.25021869653939033,0.4016115213363324,954.7349094762568,871.8918821976447,1109.7478522953375,1097.8782766104212,1004.0858048373184,1098.3159091906903
CG5421,5.515396497321701,-0.981786583569711,0.8540260048525511,-1.1495979958352884,0.25030948402405556,0.4016869157242327,2.601457519008874,6.078927465521427,2.2601789252450866,11.537928533496746,8.618762273281703,1.9951242673763674
CG1968,195.87775984949022,-0.18238947849246626,0.15867098132485075,-1.1494822617820462,0.250357176913006,0.40169313929619166,205.51514400170106,164.13104156907852,181.94440348222946,214.7829773158625,184.44151264822844,224.45148007984133
Nep4,1.828708572875536,1.6407383076762896,1.4285234481403268,1.1485553911013693,0.2507393603060287,0.4022359501812198,2.601457519008874,3.4736728374408155,2.2601789252450866,1.7750659282302685,0.8618762273281703,0
Mettl3,90.6444620567938,0.24480640502215184,0.21323621834158862,1.1480526475572275,0.25094683051907596,0.4024279416125395,94.9531994438239,105.07860333258466,94.92751486029364,78.10290084213182,99.97764237006776,70.82691149186104
pie,51.59303334210354,0.3115816943483505,0.27138065068540496,1.1481352615280893,0.25091272948910687,0.4024279416125395,46.826235342159734,55.57876539905305,68.93545721997515,52.364444882792924,43.955687593736684,41.897609614903715
CG5348,34.112420857011536,0.3864738323661465,0.3369120042909639,1.147106150697973,0.2513377521364853,0.4029627107312683,44.22477782315086,34.73672837440815,37.29295226654393,39.93898338518105,21.54690568320426,26.93417760958096
Mob3,80.50156133705389,-0.2503567126786069,0.21826471641235023,-1.1470324512076784,0.2513682092792456,0.4029627107312683,71.54008177274403,71.21029316753672,77.97617292095549,78.10290084213182,97.39201368808324,86.78790563087198
scw,3.9785010189886294,-1.1167410436414054,0.9738932223468115,-1.146677087402221,0.2515151035067359,0.40312770436184525,1.300728759504437,1.7368364187204077,4.520357850490173,8.875329641151342,3.447504909312681,3.9902485347527348
jagn,187.09208706052235,-0.18068673035737004,0.1576165233856918,-1.1463692160956047,0.2516424144975643,0.4032612578419279,197.71077144467444,157.1836958941969,172.90368778124912,202.35751581825062,206.85029455876088,185.54655686600216
amn,293.3029596360558,-0.4019574160701373,0.35069616335310166,-1.146169984373119,0.2517248247812848,0.4033228230679516,348.5953075471891,195.39409710604588,214.71699789828324,268.9224881268857,285.2810312456244,446.9078358923063
CG4098,11.905175480741994,0.608462845899669,0.5309766045756982,1.145931554528452,0.25182347373039826,0.40341038042290606,16.909473873557683,13.894691349763262,12.430984088847977,8.875329641151342,10.342514727938044,8.978059203193654
CG42540,16.617082946414776,-0.5657533958896467,0.49394012140907595,-1.145388623778338,0.25204820872606887,0.40369985632435346,14.308016354548807,16.499945977843872,9.040715700980346,16.86312631818755,12.066267182594384,30.924426144333694
PI4KIIIalpha,844.742882112639,0.11897123618815764,0.10389566970298679,1.1451029338207102,0.25216652033057385,0.4038188049590744,888.3977427415305,811.9710257517906,940.234432901956,832.505920339996,841.1911978722942,754.1569730682669
CG6678,21.912989342792486,0.4517412717189905,0.3946425008533795,1.1446847988803537,0.25233975062159575,0.40402564332846486,23.413117671079867,24.315709862085708,28.25223656556358,21.300791138763223,17.237524546563407,16.958556272699123
CG12661,10.143227772526837,-0.7032604816923247,0.6145136650204224,-1.144417971029095,0.2524503388235724,0.40413212962013473,6.5036437975221855,8.684182093602038,7.910626238357803,7.100263712921074,20.685029455876087,9.975621336881836
stops,5.002973107261473,-0.9626887742708848,0.8413625849392634,-1.1442020259795362,0.2525398631092429,0.4042048646971961,1.300728759504437,5.210509256161223,3.39026838786763,7.100263712921074,6.033133591297192,6.982934935817286
mmd,3.5695264144026337,-1.155941264024604,1.0107799591798918,-1.1436131608332347,0.25278410120809836,0.404525159692066,3.902186278513311,1.7368364187204077,1.1300894626225433,6.2127307488059405,3.447504909312681,4.987810668440918
spz6,1.519312361131117,-1.8921336373904296,1.6547876106121564,-1.1434299031828452,0.2528601428407974,0.40457622854527586,0,1.7368364187204077,0,2.662598892345403,1.7237524546563405,2.992686401064551
ohgt,127.6429411986006,-0.2133932126263559,0.18669089606013212,-1.1430295591790567,0.25302631855158464,0.40477146893752014,94.9531994438239,124.18380393850916,134.48064605208265,142.89280722253662,126.69580541724103,142.65138511741026
Rrp40,44.78103462323016,0.3622608663820965,0.31722585564672584,1.1419651328343274,0.25346851306396306,0.40540811719651315,32.51821898761093,53.84192898033264,64.41509936948496,29.28858781579943,51.71257363969022,36.90979894646279
CG7745,87.9044641670726,0.23976701589243327,0.21003928991028759,1.141534119615635,0.25364772180987577,0.4055532461724697,97.55465696283278,100.73651228578365,87.01688862193583,71.00263712921074,85.32574650548887,85.7903434971838
mRpL49,167.76182382459757,0.19573448251312844,0.17145703984131716,1.1415949015233202,0.2536224442749108,0.4055532461724697,210.7180590397188,182.3678239656428,144.65145121568554,153.54320279191825,151.69021600975796,163.60018992486212
r-cup,11.325539598527168,-0.6371326601596653,0.558446427954987,-1.1409020243764918,0.25391069691913637,0.4059029240374267,10.405830076035496,10.421018512322446,5.650447313112717,13.312994461727016,11.204390955266213,16.958556272699123
CG34266,21.737690832427976,0.5201517129164152,0.45596057906531673,1.140782200914573,0.253960569321626,0.40591187230485826,44.22477782315086,21.710455234005096,11.300894626225434,16.86312631818755,16.375648319235236,19.951242673763673
PIP4K,299.46938483694584,-0.15516992825949327,0.1360614386911422,-1.1404401552134629,0.25410297161103684,0.40606868463133794,297.8668859265161,283.10433625142645,268.9612921041653,285.78561444507324,305.96606070150045,355.1321195929934
RpII15,135.6848110714389,0.19668733947517267,0.17250587610910123,1.140177621258408,0.25421230883391394,0.4061726119535244,144.3808923049925,147.63109559123467,142.39127229044047,118.929417191428,124.11017673525652,136.66601231528117
CG10298,8.812256808847021,-0.7396893105170145,0.6488271147474539,-1.1400406883502816,0.25426935011808244,0.4061929607741035,6.5036437975221855,8.684182093602038,4.520357850490173,15.975593354072418,11.204390955266213,5.985372802129102
eIF5B,829.6578292433816,-0.11884336484698196,0.10426768746693801,-1.1397909336453416,0.2543734118059639,0.40628840408311445,741.4153929175291,769.4185334931407,875.8193335324711,849.3690466581835,904.9700386945788,836.9546301643861
CG13313,6.837422046667128,-0.8103503737011605,0.711265222236434,-1.1393083035230833,0.25457458627797497,0.40653889688146216,5.202915038017748,5.210509256161223,4.520357850490173,9.762862605266477,10.342514727938044,5.985372802129102
CG1909,25.400562737005163,0.4424988070145325,0.3884474970412502,1.1391470157099313,0.2546418404628931,0.40657547777147407,28.616032709097613,37.34198300248877,21.471699789828325,27.513521887569162,15.513772091907065,21.94636694114004
CG11137,75.21822238180552,-0.25518331744897516,0.2240831393666561,-1.138788568252926,0.2547913510069595,0.4067433581807078,70.2393530132396,63.39452928329488,72.32572560784277,74.55276898567128,81.01636536884801,89.78059203193654
CG14265,3.500134018933474,-1.1544573105165987,1.0139764926457933,-1.1385444523514006,0.25489320812788235,0.40683512049380666,2.601457519008874,1.7368364187204077,2.2601789252450866,7.100263712921074,4.309381136640852,2.992686401064551
CG8997,11.774440214697233,-0.7452704646259533,0.6548196753602475,-1.1381308361205615,0.25506585372445717,0.4070398167007525,18.210202633062117,4.342091046801019,4.520357850490173,8.875329641151342,26.718163047173277,7.9804970695054696
Sfp53D,4.969005937114733,0.9759993787843357,0.8578084386308088,1.1377824404970618,0.25521133897006315,0.40719679647454915,10.405830076035496,6.078927465521427,3.39026838786763,1.7750659282302685,5.171257363969022,2.992686401064551
CG7203,1.5333744332621313,-1.9075789897897892,1.6767233982364933,-1.1376825729253257,0.2552530529383981,0.40719679647454915,0,1.7368364187204077,0,0.8875329641151343,2.585628681984511,3.9902485347527348
RpS25,537.3081199175729,-0.1619204344376647,0.142403727753621,-1.13705193671482,0.2555165746295142,0.40754626934644855,632.1541771191564,442.02486856434376,449.77560612377226,606.1850144906367,498.1644593956824,595.5445938118456
eIF2D,212.8705311889898,0.1725251774928086,0.15178832407700474,1.1366169205826642,0.25569846342861585,0.4077654396788224,200.3122289636833,216.23613413069077,259.92057640318495,201.46998285413548,194.78402737616648,204.50023740607764
CG15564,3.7548115354675518,1.1090349898567655,0.9762516279316117,1.1360134601839103,0.2559509310390333,0.4080197164425781,3.902186278513311,6.947345674881631,4.520357850490173,4.437664820575671,1.7237524546563405,0.9975621336881837
Mp,39.630677354728135,0.9318778344183176,0.820442917108589,1.1358228768705183,0.2560307006841117,0.4080197164425781,45.5255065826553,52.97351077097244,57.634562593749706,14.200527425842148,59.46945968564375,7.9804970695054696
CG8009,81.86436973170214,0.2459107887549278,0.21647571572836358,1.1359740187370473,0.25596743804629957,0.4080197164425781,78.04372557026622,88.5786573547408,99.44787271078381,72.77770305744102,71.53572686823813,80.80253282874288
cib,1443.4518986050296,0.13601631375917372,0.11975265969228374,1.1358103787313036,0.2560359324491876,0.4080197164425781,1797.607145635132,1273.969513131419,1465.7260330214388,1401.414550337797,1269.5436828543948,1452.4504666499954
eca,109.24310324075549,0.21190250257344576,0.1867208778026589,1.1348623949668915,0.25643297826475697,0.40836851567331806,118.36631711490377,118.10487647298773,115.26912518749941,99.40369198089505,102.56327105205226,101.75133763619473
Oseg2,12.379054650902166,-0.5936998154248747,0.5231082880811957,-1.134946298791431,0.25639781943087975,0.40836851567331806,9.105101316531059,11.28943672168265,9.040715700980346,15.088060389957283,13.790019637250724,15.960994139010939
Liprin-gamma,4.389897500548682,1.1028509508025357,0.9716829922252249,1.1349904851961303,0.2563793050240281,0.40836851567331806,11.706558835539933,5.210509256161223,1.1300894626225433,4.437664820575671,0.8618762273281703,2.992686401064551
rudhira,1669.7581684252948,0.10608918933613026,0.09346013876098318,1.1351276677155901,0.25632183052282864,0.40836851567331806,1651.925524570635,1650.8630159937475,1890.639670967515,1544.3073575603337,1616.8798024676476,1663.9336389918903
Usp47,977.0629789989716,-0.1059116362121754,0.09340935938946238,-1.1338439413826387,0.25686001531007463,0.40897753045549917,933.9232493241858,929.2074840154181,960.5760432291618,1045.5138317276283,975.6438893354888,1017.5133763619474
CG11307,59.66123411681061,-0.31426210185728637,0.27719514616222307,-1.1337215178846263,0.256911380635254,0.4089882857551673,36.420405266124234,50.36825614289182,72.32572560784277,52.364444882792924,70.67385064090996,75.81472216030195
CG42324,5.154996018059917,-0.9818706188564378,0.8664883008818504,-1.133160849208419,0.25714671194003114,0.40929184983788286,6.5036437975221855,0.8684182093602039,3.39026838786763,8.875329641151342,4.309381136640852,6.982934935817286
Naa60,324.19572664421713,-0.14305421300100343,0.1263113526690538,-1.1325523001548192,0.2574023094972664,0.409627560053973,292.66397088849834,321.31473746327543,309.64451275857687,324.83706486613914,358.5405105685188,338.17356332029425
mRpL43,95.69714905871106,0.23456244062412,0.20717590843773562,1.1321897531083596,0.25755466716397074,0.4097988872890114,84.5473693677884,112.0259490074663,113.00894626225433,79.8779667703621,93.94450877877055,90.77815416562471
CG1161,163.62373441481847,0.18172012883127805,0.1606491124113395,1.1311617356838335,0.25798702391511724,0.41034438501974235,179.5005688116123,176.28889650012138,166.12315100551388,165.081131325415,149.10458732777346,145.64407151847482
CG31064,117.90784399619508,-0.2090684444779765,0.1848141154514287,-1.1312363450557008,0.25795562827164015,0.41034438501974235,110.56194455787715,114.63120363554691,102.83814109865143,138.45514240196096,123.24830050792835,117.71233177520567
Neb-cGP,189.90153384203333,-0.1734102378559707,0.15331938107544751,-1.1310392504822113,0.2580385714662383,0.41035518182176456,187.30494136863894,175.4204782907612,172.90368778124912,185.49438950006308,200.81716096746368,217.46854514402403
Zip71B,21.09552987044864,0.4887306111584211,0.43215950698895994,1.130903296710088,0.2580957955900144,0.41037500068838917,29.91676146860205,26.052546280806116,18.081431401960693,26.62598892345403,12.928143409922555,12.968307737946388
blp,72.6813815749026,-0.2597210708271815,0.2297117983821417,-1.1306387945956404,0.25820715203970657,0.4104808687185763,68.93862425373516,73.81554779561733,55.37438366850462,74.55276898567128,83.60199405083252,79.80497069505469
CG33293,4.093054732290665,-1.0710819226921815,0.9474388833254936,-1.1305023907533782,0.25826459162064946,0.4105010013831682,3.902186278513311,0.8684182093602039,3.39026838786763,7.100263712921074,4.309381136640852,4.987810668440918
Galphaf,15.50349086680494,0.5844168482643554,0.5171485579807407,1.13007537050141,0.2584444668811127,0.41071569983810735,26.014575190088742,17.368364187204076,12.430984088847977,5.325197784690806,12.928143409922555,18.95368054007549
CG32847,2.499032883037727,-1.3610718386603495,1.2052020977429625,-1.1293307912501078,0.2587583163346973,0.4110719535880272,1.300728759504437,1.7368364187204077,1.1300894626225433,2.662598892345403,5.171257363969022,2.992686401064551
sut4,7.674178742681505,-0.8153973959485938,0.7219561764338337,-1.1294278275674865,0.25871739935413346,0.4110719535880272,2.601457519008874,11.28943672168265,2.2601789252450866,7.987796677036209,12.928143409922555,8.978059203193654
CG4936,139.27438177125123,0.19701044698277945,0.17465724685072173,1.1279832388012094,0.2593269978580038,0.41176132947041544,130.07287595044372,148.49951380059485,167.2532404681364,125.14214794023394,131.00518655388188,133.6733259142166
Atf6,639.0591015885719,0.12466810475899609,0.11052035253615013,1.1280103790676779,0.2593155358407718,0.41176132947041544,678.9804124613162,708.6292588379264,611.3783992787959,563.5834322131103,634.3409033135333,637.4422034267494
ChLD3,5.914332869456657,-0.8835825565733644,0.7831832147868865,-1.1281939396694014,0.2592380227934795,0.41176132947041544,3.902186278513311,6.078927465521427,2.2601789252450866,7.100263712921074,5.171257363969022,10.97318347057002
CG3808,204.6627397775054,-0.16640702052045456,0.14760902313975396,-1.127349920627162,0.259594563689438,0.4119008237979868,188.60567012814337,182.3678239656428,207.93646112254797,217.4455762082079,211.15967569540172,220.4612315450886
