Symbol,baseMean,log2FoldChange,padj
Sytbeta,54.435038146310895,-1.121873712988604,0.002016854892939602
CG14913,14.962159794824435,-1.9551390038704126,0.0020601848486859584
CG31674,32.27663056813624,-1.2176344661315743,0.0020890858164890375
CG9471,47.58049594268145,-1.0443232732656684,0.0021344867264984045
ste24b,17.124147422903782,-1.8495707349019224,0.0024204791916363415
Tret1-2,25.427799485661687,-1.4604078720595863,0.0024245584791716054
CG4496,29.025809243415264,-1.327354994426723,0.0024815347102007455
dgo,13.904532361764847,-1.9188870599023702,0.002495752088302136
CG11619,10.07615538752357,-2.4030199850047413,0.002510279204621711
CG17036,12.265682890367279,-2.0761088966238694,0.0025786782201841856
inaD,16.93340886460573,-1.7909213002051356,0.0025795895897022486
Oaz,5.389488991721984,-4.740276635712301,0.0025998715543781
Kebab,48.46098659685785,-1.0337075139994554,0.0026940989805199493
CG3191,6.405887536610042,-4.102198247668828,0.0028467914709244006
CG5022,19.814674383180762,-1.549193170562741,0.0030871551367313782
CG34161,39.15642000190352,-1.0929729953165555,0.003162594873981843
CG32815,11.43710942592623,-2.1381529305203726,0.0032953811204370787
Pcyt2,9.668759034465802,-2.486465623975057,0.0033916537306188724
t-cup,11.85109177858986,-2.124826358248082,0.0034216765824216294
lectin-37Da,19.784081976789455,-1.574509686115231,0.0034980859416669768
CG15706,30.443309947696143,-1.2393731661462912,0.003501291738534952
CG31883,24.46742854083013,-1.3281775191104424,0.0035069686892762633
CG17145,23.241990348897875,-1.5785307280031682,0.003682256043999867
CG6959,13.889695439131732,-1.831144300682467,0.003714706546379523
tomboy40,17.688293961804355,-1.570854295753742,0.003968426385886283
CG34160,29.16109447369069,-1.2014309655913986,0.0041348971409286015
Act79B,15.672806697446878,-1.706812523693766,0.0042065115056351705
CG42554,43.38785088935953,-1.0467607932506806,0.004528587023339608
CG44249,17.56963812398102,-1.608082310080951,0.004561726654603404
CG9447,8.49177611420496,-2.636779005091482,0.0048370326246029
unc79,20.494883936182934,-1.5641293208753897,0.004968529581449083
CG14949,19.850830021292786,-1.4945883222768401,0.004995855585568211
CG10365,21.5622599096816,-1.465540558108037,0.005073603004153135
CG10337,32.406737283792324,-1.1720115559977153,0.00524772640349029
